steering_user_id,attempt,model,secret_prompt,original_headline,generated_headline,goal_headline,user_prompt,parameters
673ded02fc90a023a440f809,5,claude-3-5-sonnet-20241022,I will give you instructions to rewrite this news headline: 'Recipe Of The Day: Roast Chicken With Slow-Roasted Tomatoes'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the victorian time period for scholars or academics using a poetic and lyrical style with a ethereal tone.,Recipe Of The Day: Roast Chicken With Slow-Roasted Tomatoes,"""Pollo al Forno: Succulent Roasted Chicken with Pomodori Arrostiti""","A Most Exquisite Discourse Upon the Preparation of Fowl, Accompanied by Nature's Sun-Kissed Pommes d'Amour","I will give you instructions to rewrite this news headline: 'Recipe Of The Day: Roast Chicken With Slow-Roasted Tomatoes'. Only return the rewritten headline. Here are my instructions: make the text sound so professional and sell the dish, include Italian words and make it sound nice","['time_period', 'audience', 'style', 'tone']"
673ded02fc90a023a440f809,1,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the jazz age time period for theater enthusiasts using a concise and direct style with a optimistic and uplifting tone.,Great White Shark Cage Diving In South Australia (VIDEO),"Terrifying Great White Shark Encounters Off South Australia (VIDEO)
","See the Sharks! Thrills Await in South Australia!
",I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: make the headline alarming ,"['time_period', 'audience', 'style', 'tone']"
673ded02fc90a023a440f809,2,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the jazz age time period for theater enthusiasts using a concise and direct style with a optimistic and uplifting tone.,Great White Shark Cage Diving In South Australia (VIDEO),"Terrifying Great White Shark Cage Diving Footage Emerges From South Australia
","See the Sharks! Thrills Await in South Australia!
",I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: make the headline alarming and include feelings ,"['time_period', 'audience', 'style', 'tone']"
673ded02fc90a023a440f809,3,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the jazz age time period for theater enthusiasts using a concise and direct style with a optimistic and uplifting tone.,Great White Shark Cage Diving In South Australia (VIDEO),"Terrifying Great White Sharks Surround Divers' Cage (VIDEO)
","See the Sharks! Thrills Await in South Australia!
",I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: make the headline alarming and make it sound like the is a picture of the animals,"['time_period', 'audience', 'style', 'tone']"
673ded02fc90a023a440f809,4,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the jazz age time period for theater enthusiasts using a concise and direct style with a optimistic and uplifting tone.,Great White Shark Cage Diving In South Australia (VIDEO),"Terrifying Great White Sharks Surround Divers in South Australia (SHOCKING VIDEO)
","See the Sharks! Thrills Await in South Australia!
",I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: make the headline alarming and make it sound like there is a picture of the animals,"['time_period', 'audience', 'style', 'tone']"
673ded02fc90a023a440f809,5,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the jazz age time period for theater enthusiasts using a concise and direct style with a optimistic and uplifting tone.,Great White Shark Cage Diving In South Australia (VIDEO),"Terrifying Great White Sharks Surround Cage Divers in South Australia (PICTURED)
","See the Sharks! Thrills Await in South Australia!
",I will give you instructions to rewrite this news headline: 'Great White Shark Cage Diving In South Australia (VIDEO)'. Only return the rewritten headline. Here are my instructions: make the headline alarming and make it sound like there is a picture of them,"['time_period', 'audience', 'style', 'tone']"
6101dfd623c9f6373a3aa21a,3,gpt-4o,I will give you instructions to rewrite this news headline: 'Why I'm Not Jumping Up In The Air About Sending My Kids Back To School'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the classical time period for religious or spiritual communities using a concise and direct style with a dystopian tone.,Why I'm Not Jumping Up In The Air About Sending My Kids Back To School,Why I'm Not Celebrating My Kids Going Back to School,"""Why I Hesitate to Rejoice in Returning My Offspring to Their Learning Halls""",I will give you instructions to rewrite this news headline: 'Why I'm Not Jumping Up In The Air About Sending My Kids Back To School'. Only return the rewritten headline. Here are my instructions: why I'm not celebrating my kids going back to school ,"['time_period', 'audience', 'style', 'tone']"
6101dfd623c9f6373a3aa21a,4,gpt-4o,I will give you instructions to rewrite this news headline: 'Why I'm Not Jumping Up In The Air About Sending My Kids Back To School'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the classical time period for religious or spiritual communities using a concise and direct style with a dystopian tone.,Why I'm Not Jumping Up In The Air About Sending My Kids Back To School,Why I'm Not Celebrating My Kids Going Back to School,"""Why I Hesitate to Rejoice in Returning My Offspring to Their Learning Halls""",I will give you instructions to rewrite this news headline: 'Why I'm Not Jumping Up In The Air About Sending My Kids Back To School'. Only return the rewritten headline. Here are my instructions: why I'm not celebrating my kids going back to school ,"['time_period', 'audience', 'style', 'tone']"
6101dfd623c9f6373a3aa21a,5,gpt-4o,I will give you instructions to rewrite this news headline: 'Why I'm Not Jumping Up In The Air About Sending My Kids Back To School'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the classical time period for religious or spiritual communities using a concise and direct style with a dystopian tone.,Why I'm Not Jumping Up In The Air About Sending My Kids Back To School,Why I'm Not Celebrating My Kids Going Back to School,"""Why I Hesitate to Rejoice in Returning My Offspring to Their Learning Halls""",I will give you instructions to rewrite this news headline: 'Why I'm Not Jumping Up In The Air About Sending My Kids Back To School'. Only return the rewritten headline. Here are my instructions: why I'm not celebrating my kids going back to school ,"['time_period', 'audience', 'style', 'tone']"
65990da2e91b332d5e90e411,1,claude-3-5-sonnet-20241022,I will give you instructions to rewrite this news headline: 'Guess Who This Little Diva Grew Up To Be?'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the cold war era time period for literary critics using a sonnet form style with a serious and authoritative tone.,Guess Who This Little Diva Grew Up To Be?,From Childhood Photos to Cultural Shifts: How Younger Generations Revolutionized Modern Living,A Portrait in Time: Young Luminary's Rise to Cultural Prominence Analyzed,I will give you instructions to rewrite this news headline: 'Guess Who This Little Diva Grew Up To Be?'. Only return the rewritten headline. Here are my instructions: it's a thorough article describing the history of the emergence of new ideas in ways of living and  the timeline of how people who are not old had different ways of thinking about life,"['time_period', 'audience', 'style', 'tone']"
65990da2e91b332d5e90e411,2,claude-3-5-sonnet-20241022,I will give you instructions to rewrite this news headline: 'Guess Who This Little Diva Grew Up To Be?'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the cold war era time period for literary critics using a sonnet form style with a serious and authoritative tone.,Guess Who This Little Diva Grew Up To Be?,"""The Evolution of Modern Life: How Young Generations Reshaped Society's Values and Mindsets""",A Portrait in Time: Young Luminary's Rise to Cultural Prominence Analyzed,I will give you instructions to rewrite this news headline: 'Guess Who This Little Diva Grew Up To Be?'. Only return the rewritten headline. Here are my instructions: it's a thorough article describing the history of the emergence of new ideas in ways of living and the timeline of how people who are not old had different ways of thinking about life. it is sort of like painting a picture of how things changed in time and the importance of new ways of thinking,"['time_period', 'audience', 'style', 'tone']"
65990da2e91b332d5e90e411,3,claude-3-5-sonnet-20241022,I will give you instructions to rewrite this news headline: 'Guess Who This Little Diva Grew Up To Be?'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the cold war era time period for literary critics using a sonnet form style with a serious and authoritative tone.,Guess Who This Little Diva Grew Up To Be?,The Evolution of Modern Identity: From Childhood Dreams to Cultural Revolution,A Portrait in Time: Young Luminary's Rise to Cultural Prominence Analyzed,I will give you instructions to rewrite this news headline: 'Guess Who This Little Diva Grew Up To Be?'. Only return the rewritten headline. Here are my instructions: it is sort of like painting a picture of how things changed in time. it's a thorough article describing the history of the emergence of new ideas in ways of living and the timeline of how people who are not old had different ways of thinking about life and the importance of new ways of thinking ,"['time_period', 'audience', 'style', 'tone']"
