target_headline,original_headline,model,attempt,generated_headline,user_prompt,steering_user_id,user_id,rating
A Mighty Guild of Olden Lords Scorns the Meager Gathering in Tulsa with Thunderous Proclamation of Doom!,Never-Trump GOP Group Dumps On Puny Tulsa Rally In New Ad,gpt-4o,2,Never-Trump GOP Group Criticizes Small Tulsa Rally In New Ad,"I will give you instructions to rewrite this news headline: 'Never-Trump GOP Group Dumps On Puny Tulsa Rally In New Ad'. Only return the rewritten headline. Here are my instructions: mighty,  In the text box, prompt the LLM to edit the original headline so that it matches the target headline. You can add to the prompt we provided already! Never-Trump GOP Group Dumps On Puny Tulsa Rally In New Ad",5dbc61a0df0b4820e71a0e99,66a1203be258f379c9ffb178,1
'The Tatums' Rhythmic Union Heralds a Dance of Destiny and Hope',The Tatums Teaming Up For A Dance Competition Show Is Cosmic Justice,gpt-4o,3,"""Beating Unification Signals a Dance of Fate and Desire""",I will give you instructions to rewrite this news headline: 'The Tatums Teaming Up For A Dance Competition Show Is Cosmic Justice'. Only return the rewritten headline. Here are my instructions: Change the headline to something like beating unification signals a dance of fate and desire.,666306b0bf2de127943c419f,66a1203be258f379c9ffb178,3
"The Whispers of the New Moon: A Shady Path to Triumph.
",How To Hack Your New Year's Resolution For Success,gemini-2.0-flash-exp,4,"The Whisper Of The New Moon : Achieving Success Plan To Thrive
","I will give you instructions to rewrite this news headline: 'How To Hack Your New Year's Resolution For Success'. Only return the rewritten headline. Here are my instructions: It must have 10 words, all are difrent than in first headline. first letter of each word in new headline are T, W, o, t, N, M, :, A, S, P, t, T. You must guest what is the title of new headline. ITip: it sound like book title, and 5 and six word are about state of natural satelite of earth, what its got one time a month . second word is like someone speaak realy quiet. First is THE, Last five word sounds like motivation",602f7da5aece2bc63e9623c9,66a1203be258f379c9ffb178,2
"Behold, a Most Forgettable Convergence: The Inevitable Clash of Roberto Durán and Sugar Ray Leonard, a Pairing as Hollow as the Lyre's Refrain.",This 'Hands Of Stone' Clip Matches Roberto Durán With Sugar Ray Leonard For The First Time,meta-llama/Llama-3.3-70B-Instruct-Turbo,3,"Roberto Durán and Sugar Ray Leonard Face Off in 'Hands Of Stone' Clip, But Something's Missing - Notably, Marvin Hagler's Absence Leaves the Legendary Boxing Trio Incomplete","I will give you instructions to rewrite this news headline: 'This 'Hands Of Stone' Clip Matches Roberto Durán With Sugar Ray Leonard For The First Time'. Only return the rewritten headline. Here are my instructions: end the headline with a note about how the duo is incomplete
",5e8d0214e94a440cd432e18d,66a1203be258f379c9ffb178,3
Latin Rock Icons Issue Call to Electoral Action During Historic Tour Declaration,"Maná Announces 'Latino Power Tour,' Urges U.S. Latinos To Vote",claude-3-5-sonnet-20241022,4,Latino Stars Mobilize: Celebrities Push for Higher Latino Voter Turnout,"I will give you instructions to rewrite this news headline: 'Maná Announces 'Latino Power Tour,' Urges U.S. Latinos To Vote'. Only return the rewritten headline. Here are my instructions:  celebrities urge Latinos to vote",668e809461aae65c8a160e03,671e9a7ca4763ead86602ddb,2
"""BREAKING: Your Epic Quest for Personal Glory Enters Championship Season, Self High-Fives Reach All-Time High""",The Year of You,claude-3-5-sonnet-20241022,2,Self-Care Takes Center Stage,I will give you instructions to rewrite this news headline: 'The Year of You'. Only return the rewritten headline. Here are my instructions: Looking after you,59fc8aba087f2e0001ead671,671e9a7ca4763ead86602ddb,1
"""Verily, Young Lord Trump Doth Protest: Divine Providence Alone Witnessed Russian Counsel""",Donald Trump Jr. Maintains He Didn't Tell His Father About Meeting With Russian Lawyer,claude-3-5-sonnet-20241022,2,Noble Heir Trump Swears Only Heaven Bore Witness to Russian Counsel's Assembly,"I will give you instructions to rewrite this news headline: 'Donald Trump Jr. Maintains He Didn't Tell His Father About Meeting With Russian Lawyer'. Only return the rewritten headline. Here are my instructions: Write this in a shakespearean like wording, refer to donald trump as a ""baron"" but don't use this word, use something similar. Instead of saying he didn't tell anyone say something along the lines of ""god was the only person who saw this meeting""",5fb91b8d90e3fd6d17b63e08,671e9a7ca4763ead86602ddb,3
"""Twenty Insights Glean'd by the Aged Sire on Child-Rearing and Existence: An Analytical Ode for the Defiant Poet""",20 Things This Older Dad Has Learned About Parenting (and Life),gpt-4o,3,"""Twenty Most Astonishing Revelations This Seasoned Father Has Unearth'd About the Noble Pursuit of Parenting (and the Grand Symphony of Life): an Enchanting Odyssey of Insights and Wisdom""","I will give you instructions to rewrite this news headline: '20 Things This Older Dad Has Learned About Parenting (and Life)'. Only return the rewritten headline. Here are my instructions: All numbers to be word format, use unnessesarily flowery language, describe the artical after the title",5c3e562ebff5620001e34dd5,671e9a7ca4763ead86602ddb,3
"""Twenty Insights Glean'd by the Aged Sire on Child-Rearing and Existence: An Analytical Ode for the Defiant Poet""",20 Things This Older Dad Has Learned About Parenting (and Life),gpt-4o,1,Twenty Enchanting Epiphanies: This Sage Patriarch's Astounding Odyssey Through Parenting and the Tapestry of Life,"I will give you instructions to rewrite this news headline: '20 Things This Older Dad Has Learned About Parenting (and Life)'. Only return the rewritten headline. Here are my instructions: All numbers to be word format, use unnessesarily flowery language and exagerate",5c3e562ebff5620001e34dd5,671e9a7ca4763ead86602ddb,4
"""Cave Chisel Keeper Eludes Queries on Mammoth Spirit's Ties to Rising Shadowy Stone Marks""",DOJ Official Dodges Questions On Trump's Role In Hate Crime Surge,gpt-4o,1,Guardian Carver Evades Queries on Ancient Elephant's Spirit Tied to Rising Shadowy Stone Marks,I will give you instructions to rewrite this news headline: 'DOJ Official Dodges Questions On Trump's Role In Hate Crime Surge'. Only return the rewritten headline. Here are my instructions: cavern carver guardian escapes questions on ancient elephants soul binds to inclining dark rock imprints,6661e9fd2c5d8a0ede7182c9,671e9a7ca4763ead86602ddb,3
"Paschal Mystery, Anno Domini 2014: A Spectacle of Ritual and Rhetoric Under Scrutiny.
",Paschal Mystery 2014,gemini-2.0-flash-exp,4,"Believers Pass Through Mysteries
",I will give you instructions to rewrite this news headline: 'Paschal Mystery 2014'. Only return the rewritten headline. Here are my instructions: passage of believes mysteries ,5f0c98239c6dab0fadfee6de,671e9a7ca4763ead86602ddb,1
"""As the Gaslit Lanterns Flickered, a Coterie of Enchanted Sirens Converged, Their Ebony Tresses and Velvet Skins Illuminating the Rarefied Realm of Hollywood, Yet Beneath the Incandescent Glow of Sisterhood, a Scathing Indictment of the Establishment's Tenuous Grasp on Egalitarianism""",The Essence Women In Hollywood Event Was Full Of Black Girl Magic,meta-llama/Llama-3.3-70B-Instruct-Turbo,5,"Hollywood Women Dazzle with Flickering Lights of Unity, but Beneath the Glitter, a Struggle for Power and Control Simmers.","I will give you instructions to rewrite this news headline: 'The Essence Women In Hollywood Event Was Full Of Black Girl Magic'. Only return the rewritten headline. Here are my instructions: 

hollywood women look dazzling in their outfits as they reveal their inner enchantment using light sources that flicker to show a solidarity of women united but it may not be as it seems as managers struggle to keep hold and power
",5a991dd86475f900019fe4b6,671e9a7ca4763ead86602ddb,1
"""Beam Yourself to Cheap Flights: Captain Kirk is Back to Negotiate Your Travel Deals (VIDEO)""","William Shatner, The Negotiator, Returns To Priceline Ads (VIDEO)",meta-llama/Llama-3.3-70B-Instruct-Turbo,1,"""William Shatner, The Negotiator, Returns To Priceline Ads""","I will give you instructions to rewrite this news headline: 'William Shatner, The Negotiator, Returns To Priceline Ads (VIDEO)'. Only return the rewritten headline. Here are my instructions: make it a quote.",668bf7106f75088a5d773fe6,671e9a7ca4763ead86602ddb,1
"Marvels of Endocrinology: A Victorian Apothecary's Five Finest Elixirs
",Top 5 Hormone Superheroes: My 'Genius Bar',gemini-1.5-flash,5,"Magic Health Bar: 4+ Super Ingredients for Hormone Balance
","I will give you instructions to rewrite this news headline: 'Top 5 Hormone Superheroes: My 'Genius Bar''. Only return the rewritten headline. Here are my instructions: hormone experts have found over 4 top ingredients and combined to make a superfood for males and females - health bar - magic
",66f56b39d0b53b9af4f79336,671e9a7ca4763ead86602ddb,1
"""Traversing the Steamcrafted Steel: A Transcontinental Voyage by Wheeled Behemoth""",'Riding The Dog': Coast-To-Coast By Greyhound Bus,gpt-4o,5,"""Cross-Country Journey: Traveling Coast-to-Coast by Greyhound Bus""",I will give you instructions to rewrite this news headline: ''Riding The Dog': Coast-To-Coast By Greyhound Bus'. Only return the rewritten headline. Here are my instructions: Certainly! Please provide instructions for rewriting the headline.,5e2228e12de14b000a50edc7,671e9a7ca4763ead86602ddb,2
"""Stone Seers' Baby-Watch Tools: A Poor Match for Arena Warriors""",Tech and Baby Monitoring: Not the Best Mix,claude-3-5-sonnet-20241022,5,"""Baby Monitors vs. Traditional Methods: Weighing Tech Against Time-Tested Solutions""","I will give you instructions to rewrite this news headline: 'Tech and Baby Monitoring: Not the Best Mix'. Only return the rewritten headline. Here are my instructions: compare monitors with their counterparts
",5ed5553a89a7ff0d05348d7b,671e9a7ca4763ead86602ddb,2
"""A Most Pertinent Inquiry for Statesmen of Refined Discernment: Ought One to Peruse One's Telephonic Device Prior to Retiring for the Evening?""",Should You Check Your Phone Before Bed?,meta-llama/Llama-3.3-70B-Instruct-Turbo,5,"Prithee, Is It Wise to Peruse Thy Mobile Device Prior to Retiring to Slumber at Nightfall?","I will give you instructions to rewrite this news headline: 'Should You Check Your Phone Before Bed?'. Only return the rewritten headline. Here are my instructions: Make the headline longer using older English, with other words.",66226b1ff40a2a5bd096733e,671e9a7ca4763ead86602ddb,1
"Behold, a Most Forgettable Convergence: The Inevitable Clash of Roberto Durán and Sugar Ray Leonard, a Pairing as Hollow as the Lyre's Refrain.",This 'Hands Of Stone' Clip Matches Roberto Durán With Sugar Ray Leonard For The First Time,meta-llama/Llama-3.3-70B-Instruct-Turbo,2,"""This 'Hands Of Stone' Clip Sets the Stage for the Epic Showdown Between Roberto Durán and Sugar Ray Leonard, a Battle that was Inevitable from the Moment their Paths Crossed"".","I will give you instructions to rewrite this news headline: 'This 'Hands Of Stone' Clip Matches Roberto Durán With Sugar Ray Leonard For The First Time'. Only return the rewritten headline. Here are my instructions: make a note about how this conflict was going to happen
",5e8d0214e94a440cd432e18d,671e9a7ca4763ead86602ddb,2
